@relation grafo
@attribute degree_H numeric
@attribute degree_L numeric
@attribute short_path numeric
@attribute clustering_H numeric
@attribute clustering_L numeric
@attribute betweenness_centrality_H numeric
@attribute betweenness_centrality_L numeric
@attribute closeness_centrality_H numeric
@attribute closeness_centrality_L numeric
@attribute eccentricity_H numeric
@attribute eccentricity_L numeric
@attribute eigenCentrality_H numeric
@attribute eigenCentrality_L numeric
@attribute common_neighbors numeric
@attribute has_edge {True,False}


@data
8,4,52146,1.0,0.5357142857142857,5.17685520383727e-05,0.0,0.13176237297776539,7.990539201585324e-05,14,2,1.555412883122602e-17,-2.6544610549557553e-19,0,False
5,2,52146,1.0,1.0,0.0,0.0,0.12343840095998722,4.3148911688560746e-05,14,2,2.2142285601837647e-18,6.524492488200062e-19,0,False
9,2,6,1.0,0.16666666666666666,0.0002993003735143867,0.0,0.12304475426645888,0.11090945372117968,14,13,6.9239689597776395e-18,-4.345226107770387e-19,0,False
8,4,52146,0.8333333333333334,0.21428571428571427,0.00013475870052713303,2.451837742124984e-10,0.11941848856709605,9.39687410106434e-05,13,2,4.831167068345373e-18,-7.214198567777545e-19,0,False
8,1,7,1.0,0.0,0.0,0.0,0.11802516296347002,0.09993759493226485,15,15,1.1990778825956116e-18,5.398827064975063e-19,0,False
3,1,52146,1.0,0.0,0.0,0.0,0.0709453637733866,1.9177294083804776e-05,18,1,-4.171070244781102e-19,-5.774604470038345e-19,0,False
3,3,52146,0.6666666666666666,0.6666666666666666,3.6777566131874763e-10,3.6777566131874763e-10,0.11726813748935679,5.9929044011889926e-05,14,3,4.846607574763305e-18,8.990130946160894e-20,0,False
4,3,52146,1.0,0.6666666666666666,7.5914962435152e-06,0.0,0.10721247193047369,7.67091763352191e-05,15,1,9.600522628933564e-19,-1.7161703739557358e-19,0,False
1,1,52146,0.0,0.0,0.0,0.0,0.12134113189072863,1.9177294083804776e-05,14,1,9.483888131835028e-20,-2.4290328956106897e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,3.835458816760955e-05,2.5569725445073034e-05,2,1,3.2366387521919584e-19,2.685481719715672e-19,0,False
15,2,52146,1.0,0.14285714285714285,0.0006090397610405966,0.0,0.11892374178573283,3.835458816760955e-05,14,1,3.664497066271973e-18,-3.225728668700719e-19,0,False
6,5,5,0.8,0.7333333333333333,1.2126709035105535e-05,5.833684789336322e-06,0.12619205586604013,0.11253398823001583,14,14,6.623605004667047e-18,-3.145028199038237e-19,0,False
16,6,7,1.0,0.125,0.00046212577234263876,0.0,0.12465865570412861,0.10753105659890028,15,14,7.560128581400816e-19,3.005107688132028e-19,0,False
3,2,52146,1.0,1.0,0.0,0.0,0.09963762495649751,5.753188225141433e-05,14,1,3.1061766103057654e-19,-4.158890048551955e-20,0,False
2,1,6,1.0,0.0,0.0,0.0,0.11587000291200858,0.11361372442763612,14,14,2.7296350078822676e-19,-8.813691691457498e-19,0,False
5,1,8,0.4,0.0,0.00048051897817336396,0.0,0.1322268226317213,0.07901859418285817,18,13,7.400189755364146e-18,-6.303547326805422e-19,0,False
5,1,7,1.0,0.0,0.0,0.0,0.10579040396194761,0.09178681509465665,16,15,1.132271409838028e-19,-7.818641391091295e-20,0,False
4,1,52146,1.0,0.0,0.0,0.0,0.12574660804624263,1.9177294083804776e-05,13,1,8.230347320455578e-18,-2.835957803524845e-20,0,False
2,2,52146,1.0,1.0,0.0,0.0,0.1116484332831776,3.835458816760955e-05,13,1,9.371691934865377e-19,3.456995346676411e-19,0,False
9,7,6,0.5714285714285714,0.5,0.00010539340814277134,3.152761280313292e-05,0.12616151113917662,0.1198269248628833,14,13,3.5781149812292025e-18,6.192753760752665e-19,0,False
13,1,52146,0.32051282051282054,0.0,0.00030956261724720955,0.0,0.13017929154921573,1.9177294083804776e-05,14,1,5.729009496214528e-18,-1.7908316943455482e-19,0,False
6,4,7,1.0,0.3333333333333333,6.683763302272033e-05,0.0,0.10743423361944311,0.10406946954645899,15,15,-1.4149212407512811e-19,-6.670016016710645e-19,0,False
3,2,52146,1.0,1.0,0.0,0.0,0.11791695347822842,0.0001160226292070189,14,3,3.803578960157344e-18,6.3865643642861e-20,0,False
14,8,52146,0.35714285714285715,0.18681318681318682,0.00025569688667518935,3.034149205879668e-08,0.09952714197493387,0.00017259564675424299,15,2,5.649361140082799e-20,-1.148193079332029e-18,0,False
4,3,52146,1.0,0.6666666666666666,3.6777566131874763e-10,0.0,0.11109359155758561,5.753188225141433e-05,14,1,1.1632405032660994e-18,-1.2275098357058924e-19,0,False
3,1,8,1.0,0.0,0.0,0.0,0.10846460381895419,0.10628847447455651,15,14,1.0154286193479717e-19,-1.2367353654005304e-18,0,False
6,4,52146,1.0,0.6666666666666666,4.928193861671218e-09,0.0,0.1159201857891857,0.00017978713203566977,14,2,1.6983548469513584e-19,-2.0616525365405716e-19,0,False
7,2,9,1.0,0.19047619047619047,0.0001652372284980705,0.0,0.11234037569491744,0.08325318430151281,17,14,3.888225491241627e-19,-6.335141245251417e-19,0,False
4,4,52146,1.0,1.0,0.0,0.0,0.10207396446318134,7.67091763352191e-05,15,1,2.484023252761011e-19,-2.590354291081287e-19,0,False
6,1,12,0.6666666666666666,0.0,4.235835640127251e-06,0.0,0.08299224846193949,0.08141860262168693,17,16,7.681282582179173e-19,3.363109635266969e-19,0,False
27,3,52146,1.0,0.7749287749287749,3.003436802447237e-05,0.0,0.11864259481997165,6.136734106817529e-05,15,2,-1.705432195210635e-19,-1.044598851722664e-16,0,False
4,4,8,1.0,0.8333333333333334,5.794296322949782e-07,0.0,0.11749492047605013,0.09801024021751063,16,14,1.1452008445669993e-18,4.784557360820682e-21,0,False
6,3,7,1.0,0.8666666666666667,5.789377350217972e-06,0.0,0.12323666239413618,0.0900652627616306,16,13,6.2348043618622374e-18,1.4160960595549184e-18,0,False
6,4,6,0.8333333333333334,0.4666666666666667,4.622086609050889e-06,1.8021007404618631e-09,0.12323819598321502,0.11488383137534922,14,13,1.3574155432545192e-17,2.0142031277315206e-19,0,False
6,1,10,0.7333333333333333,0.0,1.4711026452749905e-09,0.0,0.09843205290629316,0.07819213252197896,18,16,2.931819892168653e-19,-9.891605932923522e-21,0,False
1,1,52146,0.0,0.0,0.0,0.0,0.11220375966981853,4.383381504869663e-05,14,2,1.5965180568326558e-19,-2.267066439483938e-19,0,False
3,2,52146,1.0,1.0,0.0,0.0,0.11524345748685434,4.3148911688560746e-05,15,2,3.7881343056051556e-19,-2.378394413939823e-20,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.10035822702865044,1.9177294083804776e-05,15,1,-1.5269187235414154e-19,-9.506789110695754e-19,0,False
4,1,8,0.16666666666666666,0.0,5.7900393464055714e-05,0.0,0.12357548799233649,0.08975534685566638,16,14,4.756491206167646e-18,-2.9433412238462974e-19,0,False
16,3,4,1.0,0.10833333333333334,0.0007113620386199357,0.0,0.1298090115726413,0.11750979166249477,14,14,3.811322941773129e-18,3.2096259256362086e-18,0,False
2,1,7,1.0,0.0,0.0,0.0,0.11290948928526633,0.1011526571924564,15,14,5.440910532505782e-19,1.7797789658040985e-19,0,False
16,3,52146,1.0,0.16666666666666666,0.00036504456404102496,0.0,0.1257620444581228,7.67091763352191e-05,14,2,2.6789466548244334e-20,-2.3402300994277015e-18,0,False
3,2,52146,1.0,1.0,0.0,0.0,0.10795068617863691,3.835458816760955e-05,15,1,2.9497196998166545e-19,-3.109289355779454e-19,0,False
3,2,52146,1.0,1.0,0.0,0.0,0.0766401946509968,5.753188225141433e-05,18,1,-2.808554880187962e-20,-6.87050962738112e-20,0,False
3,2,12,1.0,1.0,0.0,0.0,0.1039496728455941,0.06636773229350826,19,15,-4.667799688884119e-19,-6.622405569532458e-19,0,False
8,3,10,1.0,0.8928571428571429,3.6919444650373334e-06,0.0,0.09430736151050237,0.08934829435259631,16,16,6.340083181795607e-19,-1.7526272035860879e-19,0,False
8,5,7,1.0,0.9285714285714286,2.9945829265125336e-07,0.0,0.11809694358092603,0.10087275180002295,16,14,1.0834991027828661e-18,1.5732935046693478e-19,0,False
6,3,52146,0.3333333333333333,0.2,9.416156110920193e-05,8.642728040990569e-09,0.11173703348635543,0.00011746092626330426,13,2,1.1735133730210018e-18,-7.758587689108199e-20,0,False
5,2,52146,1.0,1.0,0.0,0.0,0.11290948928526633,9.862608385956742e-05,15,2,1.6324925621968898e-19,-4.562681064015697e-19,0,False
11,3,7,1.0,0.7454545454545455,1.1028078978261673e-05,0.0,0.11306762101025103,0.10202173729745154,15,14,-2.245402663478886e-20,-3.6614536807597386e-19,0,False
3,2,52146,1.0,1.0,0.0,0.0,0.12216540057507469,3.835458816760955e-05,14,1,6.077928196394883e-18,4.364333087174023e-20,0,False
8,1,7,0.9642857142857143,0.0,1.4863711675646e-07,0.0,0.12330622347558151,0.09371655719791291,16,14,2.928479667511733e-17,-2.152425586195974e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,3.835458816760955e-05,1.9177294083804776e-05,1,1,-4.775660280534852e-20,-2.31831931871498e-19,0,False
20,5,8,1.0,0.9421052631578948,7.240909853532534e-07,0.0,0.10664673737042701,0.09283713809696786,16,15,4.073787151546842e-19,-6.223662155807513e-18,0,False
11,6,8,0.9333333333333333,0.2545454545454545,0.00017164254821623752,4.824481125177627e-06,0.11015363888255786,0.10888757470909909,15,14,1.6061435005101706e-18,5.736352642854465e-19,0,False
8,1,8,0.39285714285714285,0.0,4.675629126794911e-06,0.0,0.09768026544837305,0.09701616442541836,16,15,4.312524400658276e-19,-3.715489732945921e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.10386390938685502,0.00021508072903221048,15,4,5.456637163947482e-19,-5.501934364823377e-19,0,False
3,1,7,0.3333333333333333,0.0,4.271901953412602e-05,0.0,0.11294640436376532,0.108267366701846,15,14,2.627000339223229e-19,6.504805662676155e-20,0,False
5,1,6,1.0,0.0,0.0,0.0,0.1104944904460875,0.09467098367425136,15,14,-6.539621947783404e-19,-8.886146480949736e-19,0,False
7,4,7,0.5,0.19047619047619047,0.0004630538307939503,4.3414200532258674e-05,0.11229154608374743,0.10303936107436042,15,14,2.9980782171192074e-19,-4.275953060501464e-19,0,False
8,2,5,1.0,0.35714285714285715,6.472797947955702e-05,0.0,0.12302743033464836,0.1127167217926138,15,14,1.2331086475255459e-18,3.051839860971323e-19,0,False
11,9,10,0.9090909090909091,0.1111111111111111,0.00020263629832208092,2.0538442617440572e-05,0.09208296583391261,0.07779451660426857,17,16,1.503396513312641e-19,-1.5390059021763856e-18,0,False
4,2,52146,1.0,1.0,0.0,0.0,0.10382942589669204,3.835458816760955e-05,15,1,8.156360367705385e-19,-6.484127341453539e-19,0,False
2,1,52146,0.0,0.0,7.355513226374953e-10,0.0,0.11185903597774675,3.835458816760955e-05,14,1,3.655496639240622e-19,-6.121772362107106e-20,0,False
3,2,7,1.0,1.0,0.0,0.0,0.11189906026520716,0.10886044408205324,15,14,1.2734030225098231e-18,7.027328274104224e-19,0,False
5,1,9,1.0,0.0,0.0,0.0,0.11065705254932719,0.08317184412626134,16,14,5.109431790255756e-19,3.6837556434410536e-19,0,False
4,1,7,1.0,0.0,0.0,0.0,0.11054999589443323,0.1050022375413195,14,14,-2.5186304806697985e-19,-6.649106208016726e-19,0,False
5,1,52146,1.0,0.0,0.0,0.0,0.00013649721083178694,1.9177294083804776e-05,2,1,4.881845475375599e-20,-3.7349041209696615e-19,0,False
2,2,52146,1.0,0.0,2.8950564507689175e-05,0.0,0.0985022183872551,3.835458816760955e-05,15,1,7.219607216351874e-19,4.44036042523154e-19,0,False
2,2,7,1.0,1.0,0.0,0.0,0.11549882826840505,0.10718616952519162,15,14,5.766082705816334e-20,-6.907624131311373e-19,0,False
17,1,52146,0.9338235294117647,0.0,5.668085993806117e-07,0.0,0.11585735102991253,2.5569725445073034e-05,14,2,5.008969027770661e-18,-7.177368309370353e-19,0,False
8,4,52146,1.0,0.8333333333333334,2.451837742124984e-10,0.0,0.09896882027720114,7.67091763352191e-05,15,1,-1.301966356747147e-19,-7.582450381467318e-19,0,False
1,1,52146,0.0,0.0,0.0,0.0,0.1165308161044811,1.9177294083804776e-05,14,1,3.4021059580629374e-19,-4.427371282581371e-19,0,False
8,6,9,0.6666666666666666,0.14285714285714285,0.0002026355627707583,1.1620066785629384e-06,0.11381131881204845,0.08534165243806427,16,14,1.54490578166032e-18,-1.122305777351586e-18,0,False
3,1,6,1.0,0.0,0.0,0.0,0.12427331290664777,0.10146114001411649,15,14,5.647112113004752e-18,-2.497869002290026e-19,0,False
2,2,4,1.0,0.0,1.855729970167571e-05,0.0,0.11400041478321463,0.10504530365436668,15,14,3.715814109063011e-19,-2.1319419134319657e-19,0,False
4,3,13,1.0,1.0,0.0,0.0,0.10507130892127715,0.061005187035481495,20,15,-1.7660099638519284e-19,-2.2438306317241574e-19,0,False
4,2,52146,1.0,0.8333333333333334,2.451837742124984e-10,0.0,0.09446779152817551,7.67091763352191e-05,15,1,3.4728117222338396e-19,-5.859984335308474e-20,0,False
26,2,52146,1.0,0.17846153846153845,0.0008523412090653798,0.0,0.1278631752992342,3.835458816760955e-05,14,1,2.555169830622413e-18,-4.684203441901134e-19,0,False
3,1,52146,1.0,0.0,0.0,0.0,0.12381444739867208,1.9177294083804776e-05,14,1,1.3621495962643392e-17,6.12699054511671e-19,0,False
3,2,6,1.0,1.0,0.0,0.0,0.12547098885762847,0.1109989579822443,15,13,5.769932816798532e-18,-2.453100930726041e-19,0,False
1,1,52146,0.0,0.0,0.0,0.0,2.5569725445073034e-05,1.9177294083804776e-05,2,1,2.488268504465507e-19,-1.7437724296753315e-19,0,False
12,2,52146,1.0,0.9242424242424242,3.9229403873999744e-10,0.0,0.10968555240917353,0.00023012752900565731,15,1,-3.054584475845934e-19,-7.914387805319702e-19,0,False
9,3,3,0.7777777777777778,0.3333333333333333,3.05834517172822e-05,3.439506948708785e-06,0.12545456428895665,0.12068556426208114,14,13,3.209283412059428e-18,2.657153702873739e-19,0,False
3,1,52146,0.3333333333333333,0.0,3.02398210731513e-06,0.0,0.1313087187929424,1.9177294083804776e-05,13,1,3.0711687921018574e-17,9.89235388862521e-19,0,False
7,3,8,1.0,0.3333333333333333,0.00023156847404670418,0.0,0.11359808550604919,0.09504046096178363,16,15,1.2967872962450134e-18,9.935763373192656e-19,0,False
13,3,12,1.0,0.10256410256410256,0.00016570001663512838,0.0,0.0947712451406547,0.07498573486550757,18,16,3.2529422280227634e-19,-1.869294679384222e-18,0,False
4,3,8,1.0,1.0,0.0,0.0,0.10740549251895637,0.09151116288210771,16,15,3.625656717145007e-20,-7.001454469898625e-20,0,False
1,1,13,0.0,0.0,0.0,0.0,0.09680531538396278,0.06845698771090017,19,15,1.4257985709091532e-18,-1.3757845608687966e-19,0,False
11,1,52146,0.38181818181818183,0.0,8.98246863989029e-05,0.0,0.11994496474138881,1.9177294083804776e-05,14,1,3.505969495304971e-19,3.3997348562660417e-20,0,False
7,1,4,0.9523809523809523,0.0,1.1406658188803106e-06,0.0,0.12806379599490308,0.10807517005090456,15,14,5.196793997507704e-19,-1.2879363504890617e-18,0,False
7,5,52146,1.0,0.2857142857142857,9.76376145201598e-05,0.0,0.10170879682529761,9.588647041902388e-05,15,1,-6.957249876038197e-19,-1.4712307470191484e-18,0,False
9,3,52146,0.6666666666666666,0.16666666666666666,0.00012397125689082706,2.5744296292312336e-09,0.11575758841340311,0.00010355738805254578,15,2,2.893755070330683e-18,5.667012082766477e-19,0,False
5,1,5,0.4,0.0,5.789965791273308e-05,0.0,0.12351743273875841,0.11470330870131445,14,13,6.8311922778872035e-18,1.0609626016024117e-18,0,False
6,1,7,0.4666666666666667,0.0,2.2386669068122546e-05,0.0,0.11269363391641972,0.10393076364882657,15,15,1.0348216053477663e-18,4.696114442389632e-19,0,False
14,1,6,0.25274725274725274,0.0,0.00018497065522683778,0.0,0.1277147688195747,0.09319095148321088,16,13,1.5790052243634956e-18,-4.559338986859962e-19,0,False
17,2,9,1.0,0.14705882352941177,0.0003762483579734721,0.0,0.10372792341518391,0.08825530502551313,16,14,-2.6942336443555784e-19,-5.142298461403123e-19,0,False
2,2,4,1.0,1.0,0.0,0.0,0.11855737429478701,0.11762144566685365,14,14,2.63161119883824e-19,1.777007288073037e-19,0,False
21,2,6,1.0,0.2857142857142857,0.0001464257052861272,0.0,0.11822288758805564,0.10886483194329713,14,14,-6.534775502862627e-19,-7.641104157068759e-19,0,False
5,2,11,0.8,0.0,2.8950564507689175e-05,6.799079833451586e-07,0.09234313167414256,0.08652900721031243,17,16,8.492386640371997e-19,-3.3088377040767427e-19,0,False
4,1,52146,0.3333333333333333,0.0,6.987737565056205e-09,0.0,0.08036737358869477,0.00011985808802377985,17,2,5.293226288415576e-19,8.337577702526185e-21,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.09672022455457567,3.835458816760955e-05,16,1,-2.0006562020028818e-19,-2.6969029507739534e-19,0,False
3,2,10,1.0,1.0,0.0,0.0,0.12296225455538358,0.06931724411497224,18,14,2.5155152614720617e-17,-1.4361857863807735e-19,0,False
14,2,52146,1.0,0.4065934065934066,0.00010207170012147209,0.0,0.12587927181793498,3.835458816760955e-05,13,1,2.119070130447372e-17,-4.300890246224535e-19,0,False
4,3,7,1.0,1.0,0.0,0.0,0.12364183020647539,0.09607994391223525,15,14,8.320412009986707e-18,-5.359985608909701e-19,0,False
1,1,52146,0.0,0.0,0.0,0.0,0.09271343095764516,8.629782337712149e-05,16,3,5.397721478523223e-19,6.814591911667506e-20,0,False
10,8,6,0.2222222222222222,0.10714285714285714,0.0003184003076840605,0.0002963340188416073,0.11109857674214264,0.09818450079861715,15,15,8.60645352327702e-19,4.639825731269242e-19,0,False
5,4,7,1.0,0.9,1.5024751000166588e-08,0.0,0.11885903614083047,0.09800539051422451,15,14,1.4357726293687268e-17,6.017003401716318e-19,0,False
3,2,52146,1.0,1.0,0.0,0.0,8.5426128191494e-05,5.113945089014607e-05,2,2,2.721599504356039e-19,2.001910922593286e-19,0,False
4,2,52146,1.0,1.0,0.0,0.0,0.11113223844395652,5.113945089014607e-05,15,2,8.745822087812444e-19,-1.4844603707622625e-19,0,False
6,2,6,1.0,1.0,0.0,0.0,0.09147622420300991,0.09069017566401673,16,16,3.634689515482266e-19,-3.447372963327488e-19,0,False
13,3,8,1.0,0.6410256410256411,6.084367212591998e-06,0.0,0.10858035478769222,0.10439236003546629,15,15,4.3320128444623374e-19,-1.4936840702622493e-18,0,False
3,1,5,0.6666666666666666,0.0,1.4473075599876675e-05,0.0,0.11952225971216784,0.11128000905178105,14,14,3.948410050012122e-18,8.239453594727725e-19,0,False
4,3,6,1.0,0.8333333333333334,4.337664912228862e-07,0.0,0.10673946100300197,0.10592241330785446,15,14,-1.165177332733339e-19,-2.7066695412269995e-19,0,False
6,5,52146,1.0,0.8,6.12959435531246e-10,0.0,0.11394619841161323,0.00011506376450282866,15,1,4.0264637399353464e-19,-1.2236673863092217e-18,0,False
15,3,7,0.6666666666666666,0.24761904761904763,0.0005315892796160221,6.994237112409789e-06,0.11417214833967504,0.08702808628699268,17,15,8.827839653348539e-19,6.780162770419693e-19,0,False
38,2,52146,1.0,0.12091038406827881,0.0010111429123227749,0.0,0.1272263726849903,5.9929044011889926e-05,14,2,2.3478022146220024e-18,-3.93434569764376e-19,0,False
10,7,5,0.6666666666666666,0.13333333333333333,0.0006749316686771639,3.3735132403010195e-05,0.13352890881927568,0.1070857204011475,14,13,1.1792278977499104e-17,1.3894296431150818e-18,0,False
4,1,52146,1.0,0.0,0.0,0.0,7.67091763352191e-05,2.5569725445073034e-05,2,1,1.0071538477792177e-19,-1.1827564868702361e-19,0,False
4,2,52146,1.0,1.0,0.0,0.0,0.12324893217558539,7.67091763352191e-05,13,1,5.967199958484701e-19,-4.2828245775160285e-19,0,False
3,1,52146,1.0,0.0,0.0,0.0,0.09827576452124669,1.9177294083804776e-05,16,1,1.752499510933192e-18,2.5744668508371823e-19,0,False
2,2,9,1.0,1.0,0.0,0.0,0.10467151251124258,0.08345594310168082,17,15,3.465839247460013e-19,-9.59410119822816e-20,0,False
7,7,52146,1.0,0.9523809523809523,1.3646239335863114e-08,0.0,0.10675825525498155,0.00014121462007165336,15,2,6.885577890179937e-19,-1.4280726833021182e-19,0,False
6,1,52146,0.8,0.0,4.537036972944338e-06,0.0,0.10231969202700625,1.9177294083804776e-05,15,1,4.143895811816514e-19,-1.4592629719836532e-19,0,False
29,4,7,1.0,0.07635467980295567,0.0017453365082024314,0.0,0.12791767746216914,0.10175303651868826,14,14,2.3462710330796682e-18,-8.017563996927753e-19,0,False
5,1,52146,1.0,0.0,0.0,0.0,0.10597228528552774,1.9177294083804776e-05,15,1,-9.630388100486449e-20,-8.90330145972197e-19,0,False
13,4,6,1.0,0.21794871794871795,0.0008876644889801337,0.0,0.12709031217554825,0.10705292208809201,15,13,4.742621438912279e-18,3.333693772324042e-19,0,False
3,1,52146,1.0,0.0,0.0,0.0,0.08609595595362633,1.9177294083804776e-05,16,1,3.2498535131092173e-19,-5.107567145215232e-21,0,False
4,4,52146,1.0,0.5,2.2066539679124858e-09,0.0,0.09830600661994587,7.67091763352191e-05,15,1,2.4771844321342563e-19,2.1365246798731832e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,4.3148911688560746e-05,1.9177294083804776e-05,2,1,1.9113485130585198e-19,-1.419030727629473e-19,0,False
7,2,10,1.0,0.7142857142857143,1.9859885711212372e-09,0.0,0.089521945631282,0.08618886957114963,17,17,9.620906141878262e-19,-6.270005013958643e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.12273772441585719,2.5569725445073034e-05,14,2,7.354171404544837e-18,-1.0981793784081325e-19,0,False
5,2,7,1.0,0.2,0.00011579637362017561,0.0,0.11521262078526054,0.10729998156864809,15,14,4.484102860122614e-19,-2.999078758583167e-19,0,False
5,3,52146,1.0,0.9,2.064473832643043e-06,0.0,0.10435715825050779,5.753188225141433e-05,15,1,1.4062572523166575e-18,2.0657773102688652e-20,0,False
3,2,6,1.0,1.0,0.0,0.0,0.1184104203067849,0.11100808226373067,15,14,9.228841883762261e-19,3.1707863638295054e-19,0,False
3,1,7,0.6666666666666666,0.0,4.0733262117466e-08,0.0,0.12830049747435282,0.09125818014920187,16,14,7.268491098354529e-19,6.553621116816654e-19,0,False
12,5,6,1.0,0.45454545454545453,3.9711036081450165e-05,0.0,0.1264342567980116,0.1109119380015215,14,14,1.3109523928589041e-17,-7.06157828710783e-19,0,False
4,1,9,1.0,0.0,0.0,0.0,0.11434263979006873,0.08888424596083051,16,15,5.214896727562577e-19,-8.946293950506954e-19,0,False
7,4,52146,1.0,0.6666666666666666,2.0840620808062365e-09,0.0,0.11626904645985153,0.00013424105858663343,14,1,6.275833913862722e-19,5.732307999603713e-19,0,False
3,1,52146,1.0,0.0,0.0,0.0,0.11277191447549074,1.9177294083804776e-05,14,1,2.0171405845802232e-19,-8.970293028291864e-19,0,False
4,1,52146,1.0,0.0,0.0,0.0,0.10545358034108146,6.818593452019476e-05,15,4,6.7200145863637205e-19,-5.972480371192691e-19,0,False
7,3,52146,1.0,0.3333333333333333,1.4711026452749905e-09,0.0,0.00028608319530497805,5.753188225141433e-05,3,1,1.3107755030373928e-18,-2.426847628312866e-19,0,False
4,2,7,1.0,0.8333333333333334,1.85972660910654e-06,0.0,0.11667176437857533,0.11206324838901444,14,14,9.26089485282607e-19,7.075042170701631e-19,0,False
11,6,8,0.8,0.4,0.00014473835669576732,5.908535878644239e-06,0.10423743012449542,0.0978498084698347,15,15,-4.93359723073927e-20,-2.194879437288475e-18,0,False
3,2,52146,1.0,0.3333333333333333,5.789965791273308e-05,0.0,0.11157924660264609,6.824860541589347e-05,14,5,4.099706154435938e-19,-8.709213432478298e-19,0,False
